"natc","codeTerme","codeTermePere","libAbr","libelle","Level"
3443,103443,103437,"N05AB06","Trifluopérazine",5
3444,103444,103437,"N05AB07","Acétophénazine",5
3445,103445,103437,"N05AB08","Thiopropérazine",5
3446,103446,103437,"N05AB09","Butapérazine",5
3447,103447,103437,"N05AB10","Pérazine",5
3448,103448,103428,"N05AC","Phenothiazines de structure piperidinique",4
3449,103449,103448,"N05AC01","Périciazine",5
3450,103450,103448,"N05AC02","Thioridazine",5
3451,103451,103448,"N05AC03","Mésoridazine",5
3452,103452,103448,"N05AC04","Pipotiazine",5
3453,103453,103428,"N05AD","Derives de la butyrophenone",4
3454,103454,103453,"N05AD01","Halopéridol",5
3455,103455,103453,"N05AD02","Triflupéridol",5
3456,103456,103453,"N05AD03","Melpérone",5
3457,103457,103453,"N05AD04","Mopérone",5
3458,103458,103453,"N05AD05","Pipampérone",5
3459,103459,103453,"N05AD06","Brompéridol",5
3460,103460,103453,"N05AD07","Benpéridol",5
3461,103461,103453,"N05AD08","Dropéridol",5
3462,103462,103453,"N05AD09","Fluanisone",5
3463,103463,103428,"N05AE","Derives indoliques",4
3464,103464,103463,"N05AE01","Oxypertine",5
3465,103465,103463,"N05AE02","Molindone",5
3466,103466,103463,"N05AE03","Sertindole",5
3467,103467,103428,"N05AF","Derives du thioxanthene",4
3468,103468,103467,"N05AF01","Flupentixol",5
3469,103469,103467,"N05AF02","Clopenthixol",5
3470,103470,103467,"N05AF03","Chlorprothixène",5
3471,103471,103467,"N05AF04","Tiotixène",5
3472,103472,103467,"N05AF05","Zuclopenthixol",5
3473,103473,103428,"N05AG","Derives de la diphenylbutylpiperidine",4
3474,103474,103473,"N05AG01","Fluspirilène",5
3475,103475,103473,"N05AG02","Pimozine",5
3476,103476,103473,"N05AG03","Penfluridol",5
3477,103477,103428,"N05AH","Diazepines, oxazepines et thiazepines",4
3478,103478,103477,"N05AH01","Loxapine",5
3479,103479,103477,"N05AH02","Clozapine",5
3480,103480,103477,"N05AH03","Olanzapine",5
3481,103481,103477,"N05AH04","Quetiapine",5
3482,103482,103428,"N05AK","Neuroleptiques utilises dans les dyskinesies tardives",4
3483,103483,103482,"N05AK01","Tétrabénazine",5
3484,103484,103428,"N05AL","Benzamides",4
3485,103485,103484,"N05AL01","Sulpiride",5
3486,103486,103484,"N05AL02","Sultopride",5
3487,103487,103484,"N05AL03","Tiapride",5
3488,103488,103484,"N05AL04","Rémoxipride",5
3489,103489,103484,"N05AL05","Amisulpride",5
3490,103490,103484,"N05AL06","Véralipride",5
3491,103491,103428,"N05AN","Lithium",4
3492,103492,103491,"N05AN01","Lithium",5
3493,103493,103428,"N05AX","Autres antipsychotiques",4
3494,103494,103493,"N05AX07","Prothipendyl",5
3495,103495,103493,"N05AX08","Rispéridone",5
3496,103496,103493,"N05AX09","Clotiapine",5
3497,103497,103493,"N05AX10","Mosapramine",5
3498,103498,103427,"N05B","Anxiolytiques",3
3499,103499,103498,"N05BA","Derives de la benzodiazepine",4
3500,103500,103499,"N05BA01","Diazépam",5
3501,103501,103499,"N05BA02","Chlordiazépoxyde",5
3502,103502,103499,"N05BA03","Médazépam",5
3503,103503,103499,"N05BA04","Oxazépam",5
3504,103504,103499,"N05BA05","Clorazépate potassique",5
3505,103505,103499,"N05BA06","Lorazépam",5
3506,103506,103499,"N05BA07","Adinazolam",5
3507,103507,103499,"N05BA08","Bromazépam",5
3508,103508,103499,"N05BA09","Clobazam",5
3509,103509,103499,"N05BA10","Kétazolam",5
3510,103510,103499,"N05BA11","Prazépam",5
3511,103511,103499,"N05BA12","Alprazolam",5
3512,103512,103499,"N05BA13","Halazépam",5
3513,103513,103499,"N05BA14","Pinazépam",5
3514,103514,103499,"N05BA15","Camazépam",5
3515,103515,103499,"N05BA16","Nordazépam",5
3516,103516,103499,"N05BA17","Fludiazépam",5
3517,103517,103499,"N05BA18","Ethyl loflazépate",5
3518,103518,103499,"N05BA19","Etizolam",5
3519,103519,103499,"N05BA21","Clotiazépam",5
3520,103520,103499,"N05BA22","Cloxazolam",5
3521,103521,103499,"N05BA23","Tofisopam",5
3522,103522,103499,"N05BA56","Lorazépam en association",5
3523,103523,103498,"N05BB","Derives du diphenylmethane",4
3524,103524,103523,"N05BB01","Hydroxyzine",5
3525,103525,103523,"N05BB02","Captodiame",5
3526,103526,103523,"N05BB51","Hydroxyzine en association",5
3527,103527,103498,"N05BC","Carbamates",4
3528,103528,103527,"N05BC01","Méprobamate",5
3529,103529,103527,"N05BC03","Emylcamate",5
3530,103530,103527,"N05BC04","Mébutamate",5
3531,103531,103527,"N05BC51","Méprobamate en association",5
3532,103532,103498,"N05BD","Derives du dibenzo-bicyclo-octadiene",4
3533,103533,103532,"N05BD01","Benzoctamine",5
3534,103534,103498,"N05BE","Derives de l'azaspirodecanedione",4
3535,103535,103534,"N05BE01","Buspirone",5
3536,103536,103498,"N05BX","Autres anxiolytiques",4
3537,103537,103536,"N05BX01","Méphénoxalone",5
3538,103538,103536,"N05BX02","Gédocarnil",5
3539,103539,103536,"N05BX03","Etifoxine",5
3540,103540,103427,"N05C","Hypnotiques et sedatifs",3
3541,103541,103540,"N05CA","Barbituriques non associes",4
3542,103542,103541,"N05CA01","Pentobarbital",5
3543,103543,103541,"N05CA02","Amobarbital",5
3544,103544,103541,"N05CA03","Butobarbital",5
3545,103545,103541,"N05CA04","Barbital",5
3546,103546,103541,"N05CA05","Aprobarbital",5
3547,103547,103541,"N05CA06","Sécobarbital",5
3548,103548,103541,"N05CA07","Talbutal",5
3549,103549,103541,"N05CA08","Vinylbital",5
3550,103550,103541,"N05CA09","Vinbarbital",5
3551,103551,103541,"N05CA10","Cyclobarbital",5
3552,103552,103541,"N05CA11","Heptabarbital",5
3553,103553,103541,"N05CA12","Reposal",5
3554,103554,103541,"N05CA15","Méthohexital",5
3555,103555,103541,"N05CA16","Hexobarbital",5
3556,103556,103541,"N05CA19","Thiopental",5
3557,103557,103541,"N05CA20","Etallobarbital",5
3558,103558,103541,"N05CA21","Allobarbital",5
3559,103559,103541,"N05CA22","Proxibarbal",5
3560,103560,103540,"N05CB","Barbituriques en association",4
3561,103561,103560,"N05CB01","Associations de barbituriques",5
3562,103562,103560,"N05CB02","Barbituriques en association avec d'autres substances",5
3563,103563,103540,"N05CC","Aldehydes et derives",4
3564,103564,103563,"N05CC01","Chloral hydrate",5
3565,103565,103563,"N05CC02","Chloralodol",5
3566,103566,103563,"N05CC03","Acétylglycinamide chloral hydrate",5
3567,103567,103563,"N05CC04","Dichloralphénazone",5
3568,103568,103563,"N05CC05","Paraldéhyde",5
3569,103569,103540,"N05CD","Derives de la benzodiazepine",4
3570,103570,103569,"N05CD01","Flurazépam",5
3571,103571,103569,"N05CD02","Nitrazépam",5
3572,103572,103569,"N05CD03","Flunitrazépam",5
3573,103573,103569,"N05CD04","Estazolam",5
3574,103574,103569,"N05CD05","Triazolam",5
3575,103575,103569,"N05CD06","Lormétazépam",5
3576,103576,103569,"N05CD07","Témazépam",5
3577,103577,103569,"N05CD08","Midazolam",5
3578,103578,103569,"N05CD09","Brotizolam",5
3579,103579,103569,"N05CD10","Quazépam",5
3580,103580,103569,"N05CD11","Loprazolam",5
3581,103581,103569,"N05CD12","Doxéfazépam",5
3582,103582,103569,"N05CD13","Cinolazepam",5
3583,103583,103540,"N05CE","Derives de la piperidinedione",4
3584,103584,103583,"N05CE01","Glutéthimide",5
3585,103585,103583,"N05CE02","Méthyprylon",5
3586,103586,103583,"N05CE03","Pyrithyldione",5
3587,103587,103540,"N05CF","Medicaments relies aux benzodiazepines",4
3588,103588,103587,"N05CF01","Zopiclone",5
3589,103589,103587,"N05CF02","Zolpidem",5
3590,103590,103587,"N05CF03","Zaleplon",5
3591,103591,103540,"N05CM","Autres hypnotiques et sedatifs",4
3592,103592,103591,"N05CM01","Méthaqualone",5
3593,103593,103591,"N05CM02","Clométhiazole",5
3594,103594,103591,"N05CM03","Bromisoval",5
3595,103595,103591,"N05CM04","Carbromal",5
3596,103596,103591,"N05CM05","Scopolamine",5
3597,103597,103591,"N05CM06","Propiomazine",5
3598,103598,103591,"N05CM07","Triclofos",5
3599,103599,103591,"N05CM08","Ethchlorvynol",5
3600,103600,103591,"N05CM09","Valériane",5
3601,103601,103591,"N05CM10","Hexapropymate",5
3602,103602,103591,"N05CM11","Bromures",5
3603,103603,103591,"N05CM12","Apronal",5
3604,103604,103591,"N05CM13","Valnoctamide",5
3605,103605,103591,"N05CM15","Méthylpentynol",5
3606,103606,103591,"N05CM16","Niaprazine",5
3607,103607,103540,"N05CX","Hypnotiques et sedatifs en association, barbituriques exclus",4
3608,103608,103607,"N05CX01","Méprobamate en association",5
3609,103609,103607,"N05CX02","Méthaqualone en association",5
3610,103610,103607,"N05CX03","Méthylpentynol en association",5
3611,103611,103607,"N05CX04","Clométhiazole en association",5
3612,103612,103607,"N05CX05","Emépronium en association",5
3613,103613,103607,"N05CX06","Dipipéronylaminoéthanol en association",5
3614,103614,103147,"N06","Psychoanaleptiques",2
3615,103615,103614,"N06A","Antidepresseurs",3
3616,103616,103615,"N06AA","Inhibiteurs non selectifs de la recapture de la monoamine",4
3617,103617,103616,"N06AA01","Désipramine",5
3618,103618,103616,"N06AA02","Imipramine",5
3619,103619,103616,"N06AA03","Imipramine oxyde",5
3620,103620,103616,"N06AA04","Clomipramine",5
3621,103621,103616,"N06AA05","Opipramol",5
3622,103622,103616,"N06AA06","Trimipramine",5
3623,103623,103616,"N06AA07","Lofépramine",5
3624,103624,103616,"N06AA08","Dibenzépine",5
3625,103625,103616,"N06AA09","Amitriptyline",5
3626,103626,103616,"N06AA10","Nortriptyline",5
3627,103627,103616,"N06AA11","Protriptyline",5
3628,103628,103616,"N06AA12","Doxépine",5
3629,103629,103616,"N06AA13","Iprindole",5
3630,103630,103616,"N06AA14","Mélitracèn",5
3631,103631,103616,"N06AA15","Butriptyline",5
3632,103632,103616,"N06AA16","Dosulépine",5
3633,103633,103616,"N06AA17","Amoxapine",5
3634,103634,103616,"N06AA18","Dimétacrine",5
3635,103635,103616,"N06AA19","Amineptine",5
3636,103636,103616,"N06AA21","Maprotiline",5
3637,103637,103616,"N06AA23","Quinupramine",5
3638,103638,103615,"N06AB","Inhibiteurs selectifs de la recapture de la serotonine",4
3639,103639,103638,"N06AB02","Zimeldine",5
3640,103640,103638,"N06AB03","Fluoxétine",5
3641,103641,103638,"N06AB04","Citalopram",5
3642,103642,103638,"N06AB05","Paroxétine",5
3643,103643,103638,"N06AB06","Sertraline",5
3644,103644,103638,"N06AB07","Alaproclate",5
3645,103645,103638,"N06AB08","Fluvoxamine",5
3646,103646,103638,"N06AB09","Etopéridone",5
3647,103647,103615,"N06AF","Inhibiteurs de la monoamine oxydase, non selectifs",4
3648,103648,103647,"N06AF01","Isocarboxazide",5
3649,103649,103647,"N06AF02","Nialamide",5
3650,103650,103647,"N06AF03","Phénelzine",5
3651,103651,103647,"N06AF04","Tranylcypromine",5
3652,103652,103647,"N06AF05","Iproniazide",5
3653,103653,103615,"N06AG","Inhibiteurs de la monamine oxydase type a",4
3654,103654,103653,"N06AG02","Moclobémide",5
3655,103655,103653,"N06AG03","Toloxatone",5
3656,103656,103615,"N06AX","Autres antidepresseurs",4
3657,103657,103656,"N06AX01","Oxitriptan",5
3658,103658,103656,"N06AX02","Tryptophan",5
3659,103659,103656,"N06AX03","Miansérine",5
3660,103660,103656,"N06AX04","Nomifensine",5
3661,103661,103656,"N06AX05","Trazodone",5
3662,103662,103656,"N06AX06","Néfazodone",5
3663,103663,103656,"N06AX07","Minaprine",5
3664,103664,103656,"N06AX08","Bifémélane",5
3665,103665,103656,"N06AX09","Viloxazine",5
3666,103666,103656,"N06AX10","Oxaflozane",5
3667,103667,103656,"N06AX11","Mirtazapine",5
3668,103668,103656,"N06AX12","Amfébutamone",5
3669,103669,103656,"N06AX13","Médifoxamine",5
3670,103670,103656,"N06AX14","Tianeptine",5
3671,103671,103656,"N06AX15","Pivagabine",5
3672,103672,103656,"N06AX16","Venlafaxine",5
3673,103673,103656,"N06AX17","Milnacipran",5
3674,103674,103656,"N06AX18","Reboxetine",5
3675,103675,103614,"N06B","Psychostimulants et nootropiques",3
3676,103676,103675,"N06BA","Sympathomimetiques d'action centrale",4
3677,103677,103676,"N06BA01","Amphétamine",5
3678,103678,103676,"N06BA02","Déxamphétamine",5
3679,103679,103676,"N06BA03","Métamphétamine",5
3680,103680,103676,"N06BA04","Méthylphénidate",5
3681,103681,103676,"N06BA05","Pémoline",5
3682,103682,103676,"N06BA06","Fencamfamine",5
3683,103683,103676,"N06BA07","Modafinil",5
3684,103684,103676,"N06BA08","Fenozolone",5
3685,103685,103675,"N06BC","Derives de la xanthine",4
3686,103686,103685,"N06BC01","Caféine",5
3687,103687,103675,"N06BX","Autres psychostimulants et nootropiques",4
3688,103688,103687,"N06BX01","Méclofénoxate",5
3689,103689,103687,"N06BX02","Pyritinol",5
3690,103690,103687,"N06BX03","Piracétam",5
3691,103691,103687,"N06BX04","Déanol",5
3692,103692,103687,"N06BX05","Fipexide",5
3693,103693,103687,"N06BX06","Citicoline",5
3694,103694,103687,"N06BX07","Oxiracétam",5
3695,103695,103687,"N06BX08","Pirisudanol",5
3696,103696,103687,"N06BX09","Linopirdine",5
3697,103697,103687,"N06BX10","Nizofénone",5
3698,103698,103687,"N06BX11","Aniracétam",5
3699,103699,103687,"N06BX12","Acétylcarnitine",5
3700,103700,103687,"N06BX13","Idébénone",5
3701,103701,103687,"N06BX14","Prolintane",5
3702,103702,103687,"N06BX15","Pipradol",5
3703,103703,103687,"N06BX16","Pramiracétam",5
3704,103704,103687,"N06BX17","Adrafinil",5
3705,103705,103687,"N06BX18","Vinpocetine",5
3706,103706,103687,"N06BX19","Ginkgo biloba",5
3707,103707,103614,"N06C","Psycholeptiques et psychoanaleptiques en association",3
3708,103708,103707,"N06CA","Antidepresseurs en association avec des psycholeptiques",4
3709,103709,103708,"N06CA01","Amitriptyline et psycholeptiques",5
3710,103710,103708,"N06CA02","Melitracen et psycholeptiques",5
3711,103711,103707,"N06CB","Psychostimulants en association avec des psycholeptiques",4
3712,103712,103147,"N07","Autres medicaments du systeme nerveux",2
3713,103713,103712,"N07A","Parasympathomimetiques",3
3714,103714,103713,"N07AA","Anticholinesterasiques",4
3715,103715,103714,"N07AA01","Néostigmine",5
3716,103716,103714,"N07AA02","Pyridostigmine",5
3717,103717,103714,"N07AA03","Distigmine",5
3718,103718,103714,"N07AA04","Tacrine",5
3719,103719,103714,"N07AA05","Donepezil",5
3720,103720,103714,"N07AA06","Rivastigmine",5
3721,103721,103714,"N07AA30","Ambénonium",5
3722,103722,103714,"N07AA51","Néostigmine en association",5
3723,103723,103713,"N07AB","Esters de la choline",4
3724,103724,103723,"N07AB01","Carbachol",5
3725,103725,103723,"N07AB02","Béthanéchol",5
3726,103726,103713,"N07AX","Autres parasympathomimetiques",4
3727,103727,103726,"N07AX01","Pilocarpine",5
3728,103728,103726,"N07AX02","Choline alfoscérate",5
3729,103729,103712,"N07B","Medicaments du sevrage tabagique",3
3730,103730,103729,"N07BA","Medicaments du sevrage tabagique",4
3731,103731,103730,"N07BA01","Nicotine",5
3732,103732,103712,"N07C","Antivertigineux",3
3733,103733,103732,"N07CA","Antivertigineux",4
3734,103734,103733,"N07CA01","Bétahistine",5
3735,103735,103733,"N07CA02","Cinnarizine",5
3736,103736,103733,"N07CA03","Flunarizine",5
3737,103737,103733,"N07CA04","Acétylleucine",5
3738,103738,103712,"N07X","Autres medicaments du systeme nerveux",3
3739,103739,103738,"N07XA","Gangliosides et derives",4
3740,103740,103738,"N07XX","Autres medicaments du systeme nerveux",4
3741,103741,103740,"N07XX01","Tirilazad",5
3742,103742,103740,"N07XX02","Riluzole",5
3743,103743,0,"P","ANTIPARASITAIRES, INSECTICIDES",1
3744,103744,103743,"P01","Antiprotozoaires",2
3745,103745,103744,"P01A","Medicaments contre l'amibiase et autres protozooses",3
3746,103746,103745,"P01AA","Derives de l'hydroxyquinoline",4
3747,103747,103746,"P01AA01","Broxyquinoline",5
3748,103748,103746,"P01AA02","Clioquinol",5
3749,103749,103746,"P01AA04","Chlorquinaldol",5
3750,103750,103746,"P01AA05","Tilbroquinol",5
3751,103751,103746,"P01AA52","Clioquinol en association",5
3752,103752,103745,"P01AB","Derives du nitroimidazole",4
3753,103753,103752,"P01AB01","Métronidazole",5
3754,103754,103752,"P01AB02","Tinidazole",5
3755,103755,103752,"P01AB03","Ornidazole",5
3756,103756,103752,"P01AB04","Azanidazole",5
3757,103757,103752,"P01AB05","Propénidazole",5
3758,103758,103752,"P01AB06","Nimorazole",5
3759,103759,103752,"P01AB07","Secnidazole",5
3760,103760,103745,"P01AC","Derives du dichloroacetamide",4
3761,103761,103760,"P01AC01","Diloxanide",5
3762,103762,103760,"P01AC02","Cléfamide",5
3763,103763,103760,"P01AC03","Etofamide",5
3764,103764,103760,"P01AC04","Téclosan",5
3765,103765,103745,"P01AR","Medicaments a base d'arsenic",4
3766,103766,103765,"P01AR01","Arsthinol",5
3767,103767,103765,"P01AR02","Difétarsone",5
3768,103768,103765,"P01AR03","Glycobiarsol",5
3769,103769,103765,"P01AR53","Glycobiarsol en association",5
3770,103770,103745,"P01AX","Autres medicaments contre l'amibiase et autres protozooses",4
3771,103771,103770,"P01AX01","Chiniofon",5
3772,103772,103770,"P01AX02","Emétine",5
3773,103773,103770,"P01AX05","Mépacrine",5
3774,103774,103770,"P01AX06","Atovaquone",5
3775,103775,103770,"P01AX07","Trimétrexate",5
3776,103776,103770,"P01AX08","Tenonitrozole",5
3777,103777,103770,"P01AX52","Emétine en association",5
3778,103778,103744,"P01B","Antipaludeens",3
3779,103779,103778,"P01BA","Aminoquinoleines",4
3780,103780,103779,"P01BA01","Chloroquine",5
3781,103781,103779,"P01BA02","Hydroxychloroquine",5
3782,103782,103779,"P01BA03","Primaquine",5
3783,103783,103789,"P01BC01","Quinine",5
3784,103784,103779,"P01BA06","Amodiaquine",5
3785,103785,103778,"P01BB","Biguanides",4
3786,103786,103785,"P01BB01","Proguanil",5
3787,103787,103785,"P01BB02","Cycloguanil embonate",5
3788,103788,103785,"P01BB51","Proguanil en association",5
3789,103789,103778,"P01BC","Méthanolquinoléines",4
3790,103790,103789,"P01BC02","Méfloquine",5
3791,103791,103778,"P01BD","Diaminopyrimidines",4
3792,103792,103791,"P01BD01","Pyriméthamine",5
3793,103793,103791,"P01BD51","Pyriméthamine en association",5
3794,103794,103778,"P01BX","Autres antipaludeens",4
3795,103795,103794,"P01BX01","Halofantrine",5
3796,103796,103744,"P01C","Antileishmaniens et trypanocides",3
3797,103797,103796,"P01CA","Derives du nitroimidazole",4
3798,103798,103796,"P01CB","Medicaments a base d'antimoine",4
3799,103799,103798,"P01CB01","Antimoniate de méglumine",5
3800,103800,103798,"P01CB02","Stibogluconate sodique",5
3801,103801,103796,"P01CC","Derives du nitrofurane",4
3802,103802,103801,"P01CC01","Nifurtimox",5
3803,103803,103801,"P01CC02","Nitrofurazone",5
3804,103804,103796,"P01CD","Medicaments a base d'arsenic",4
3805,103805,103804,"P01CD01","Mélarsoprol",5
3806,103806,103804,"P01CD02","Acétarsol",5
3807,103807,103796,"P01CX","Autres antileishmaniens et trypanocides",4
3808,103808,103807,"P01CX01","Pentamidine iséthionate",5
